0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20
18678114	By The Bay	1	Hyderabad	Beside Water Front, Hussain Sagar, Khairatabad, Necklace Road, Hyderabad	Necklace Road	Necklace Road, Hyderabad	78.4653116763	17.4218037720	Indian, Asian, Italian, European	1200	Rs.	0	1	0	0	3	4.3	5BA829	Very Good	700
18562409	Headquarters	1	Hyderabad	6-3-1239/4/1, Renuka Enclave, Raj Bhavan Road, Somajiguda, Hyderabad	Somajiguda	Somajiguda, Hyderabad	78.4621587396	17.4220184219	Continental, Italian, North Indian, Chinese	1100	Rs.	0	1	0	0	3	4.3	5BA829	Very Good	926
92410	Hyderabad Zyqa Restaurant	1	Hyderabad	Plot 6-3-378, Basharath Plaza, Dwarkapuri, Panjagutta, Hyderabad	Panjagutta	Panjagutta, Hyderabad	78.4516069293	17.4264316462	North Indian, Chinese, Biryani	700	Rs.	0	1	0	0	2	3.6	9ACD32	Good	1786
90012	Chutneys	1	Hyderabad	Shilpa Arcade, Road 3, Banjara Hills, Hyderabad	Banjara Hills	Banjara Hills, Hyderabad	78.4475004673	17.4259307014	South Indian, North Indian, Chinese	600	Rs.	0	1	1	0	2	4.4	5BA829	Very Good	1310
92891	Paradise	1	Hyderabad	NTR Gardens, Beside Prasads IMAX, Saifabad, Necklace Road, Hyderabad	Necklace Road	Necklace Road, Hyderabad	78.4653693438	17.4124059505	Biryani, North Indian, Chinese	950	Rs.	0	1	0	0	2	4.3	5BA829	Very Good	2362
90903	Shah Ghouse Cafe & Restaurant	1	Hyderabad	Opposite SA Imperial Gardens, Near RTA Office, Salarjung Colony, Tolichowki, Hyderabad	Tolichowki	Tolichowki, Hyderabad	78.4249310195	17.3962992568	Biryani, North Indian, Chinese	600	Rs.	0	1	0	0	2	4.2	5BA829	Very Good	6877
90392	Hotel Rumaan	1	Hyderabad	Near Tolichowki Cross Road, Miraj Colony, Tolichowki, Hyderabad	Tolichowki	Tolichowki, Hyderabad	78.4164763615	17.3988645216	Biryani, Street Food, Chinese	400	Rs.	0	1	0	0	1	4.0	5BA829	Very Good	2037
18362345	Shehzade Restaurant	1	Hyderabad	Opposite Yousuf Tekri,Near RTA Office, Tolichowki, Hyderabad	Tolichowki	Tolichowki, Hyderabad	78.4248133376	17.3963008565	Arabian, Chinese	700	Rs.	0	1	0	0	2	3.8	9ACD32	Good	1836
18313053	Moghal Darbar	1	Hyderabad	8-1-364/44, Opposite Meridian Palace, Galaxy Theatre Road, Tolichowki, Hyderabad	Tolichowki	Tolichowki, Hyderabad	78.4110284597	17.4023006018	Hyderabadi, Arabian, Mughlai, Lebanese	600	Rs.	0	1	0	0	2	4.1	5BA829	Very Good	1498
90377	Mandar	1	Hyderabad	9-4-77/F/10, Yousuf Tekri Complex, Opposite RTA Office, Tolichowki, Hyderabad	Tolichowki	Tolichowki, Hyderabad	78.4246949852	17.3970741510	North Indian, Mughlai, Chinese, Biryani	750	Rs.	0	1	0	0	2	3.9	9ACD32	Good	780
90889	4 Seasons	1	Hyderabad	9-4-77/3/D/4/5/6, Yousuf Tekri Complex, Opposite RTA Office, Tolichowki, Hyderabad	Tolichowki	Tolichowki, Hyderabad	78.4248304367	17.3968959448	Mughlai, North Indian, Seafood, Salad	900	Rs.	0	0	0	0	2	3.8	9ACD32	Good	1354
95780	Al Zaara Matbaq Al Mandi	1	Hyderabad	2nd Floor, Yousuf Tekri Complex, Opposite RTA Office, Tolichowki, Hyderabad	Tolichowki	Tolichowki, Hyderabad	78.4246423468	17.3969938463	Arabian, Lebanese, Hyderabadi	500	Rs.	0	0	0	0	2	3.7	9ACD32	Good	768
18207458	Mataam Al Yamani	1	Hyderabad	8-1-351/A/39,40,41 Mushtaq Estates, Adams Colony,Opposite to Galaxy Theater, Tolichowki, Hyderabad	Tolichowki	Tolichowki, Hyderabad	78.4100393951	17.4028681567	Middle Eastern	500	Rs.	0	1	0	0	2	3.9	9ACD32	Good	776
90361	Siddique Kabab Centre	1	Hyderabad	Yousuf Tekri Complex, Tolichowki Road, Tolichowki, Hyderabad	Tolichowki	Tolichowki, Hyderabad	78.4247757867	17.3967452533	Kebab, BBQ, Mughlai, North Indian	350	Rs.	0	1	0	0	1	4.3	5BA829	Very Good	547
93496	Paradise	1	Hyderabad	Beside South India Shopping Mail, NH 9, Kukatpally, Hyderabad	Kukatpally	Kukatpally, Hyderabad	78.4042890742	17.4930386516	Biryani, North Indian, Chinese	800	Rs.	0	1	0	0	2	3.7	9ACD32	Good	4675
18643721	Amma Food Court	1	Hyderabad	Arjun Theatre Road, Kukatpally, Hyderabad	Kukatpally	Kukatpally, Hyderabad	78.3975714818	17.4975815782	South Indian	200	Rs.	0	1	1	0	1	3.8	9ACD32	Good	1861
18752268	Subbayya Gari Hotel	1	Hyderabad	MIG 295, Sridevi Residency, Road 4, KPHB colony, Kukatpally, Hyderabad	Kukatpally	Kukatpally, Hyderabad	0.0000000000	0.0000000000	Fast Food, North Indian, South Indian	400	Rs.	0	0	0	0	1	4.2	5BA829	Very Good	1492
18747011	Mehfil Restaurant	1	Hyderabad	Nizampet X road, KPHB, Nizampet, Hyderabad	Nizampet	Nizampet, Hyderabad	78.3900022879	17.4987311218	Biryani, North Indian, Chinese	500	Rs.	0	1	0	0	2	4.1	5BA829	Very Good	807
93148	KFC	1	Hyderabad	Plot 17, 18, 19 & 20, Survey 166, Mandal, Main Road, A.S.R.Raju Nagar, Vivekananda Nagar, Kukatpally, Hyderabad	South India Shopping Mall, Kukatpally	South India Shopping Mall, Kukatpally, Hyderabad	78.4046650000	17.4931020000	Burger, Fast Food	450	Rs.	0	1	0	0	1	3.9	9ACD32	Good	2262
95897	Sree Dwaraka Grand	1	Hyderabad	Opposite Asian GPR Cineplex, Nizampet Cross Roads, Nizampet	Nizampet	Nizampet, Hyderabad	78.3916997910	17.4979272414	Andhra, Biryani, North Indian	800	Rs.	0	1	0	0	2	2.8	FFBA00	Average	1196
92031	Green Bawarchi	1	Hyderabad	"17-19, 1st Floor, Alluri Complex, near kphb metro station, Bhagyanagar Colony,  Kukatpally, Hyderabad
"	Kukatpally	Kukatpally, Hyderabad	78.4028182179	17.4936532500	North Indian, Chinese, Biryani	450	Rs.	0	1	0	0	1	2.9	FFBA00	Average	2060
93316	Cream Stone	1	Hyderabad	Ground Floor, South India Shopping Mall, Kukatpally, Hyderabad	South India Shopping Mall, Kukatpally	South India Shopping Mall, Kukatpally, Hyderabad	78.4043896571	17.4929126619	Ice Cream, Desserts	350	Rs.	0	1	0	0	1	4.1	5BA829	Very Good	1682
96873	Amma Tiffins	1	Hyderabad	Road 5, Phase 4, KPHB, Kukatpally, Hyderabad	Kukatpally	Kukatpally, Hyderabad	78.3969710022	17.4922283507	South Indian	150	Rs.	0	1	1	0	1	3.4	CDD614	Average	1064
94904	Paradise	1	Hyderabad	Near Saptagiri Towers, Mayur Marg, Begumpet, Hyderabad	Begumpet	Begumpet, Hyderabad	78.4623927623	17.4444289210	Biryani, North Indian, Chinese	800	Rs.	0	1	0	0	2	4.2	5BA829	Very Good	6200
90309	Ohri's Tansen	1	Hyderabad	Ohri&#039;s at Jalavihar, Adjacent to Jalvihar Entertainment Pvt. Ltd., Necklace Road, Hyderabad	Necklace Road	Necklace Road, Hyderabad	78.4650635719	17.4317778513	North Indian	1200	Rs.	0	1	0	0	3	4.5	3F7E00	Excellent	1795
90307	Ohri's 70mm	1	Hyderabad	039, Adjacent Jalvihar Entertainment Private Limited Necklace Road, Hyderabad	Necklace Road	Necklace Road, Hyderabad	78.4648841992	17.4319438681	Continental, North Indian, Chinese	1500	Rs.	0	0	0	0	3	4.1	5BA829	Very Good	1885
96701	Cream Stone	1	Secunderabad	Next To Ashok Bhopal Chambers, S P Road, Secunderabad	S P Road	S P Road, Secunderabad	78.4801898897	17.4433286125	Ice Cream, Desserts	350	Rs.	0	1	0	0	1	4.4	5BA829	Very Good	1075
90308	Ohri's 1857	1	Hyderabad	Ohri&#039;s Jalavihar, Adjacent to Jalvihar Entertainment Pvt. Ltd, Necklace Road, Hyderabad	Necklace Road	Necklace Road, Hyderabad	78.4650082514	17.4317241117	Chinese, Indian, Thai	1000	Rs.	0	1	0	0	3	4.2	5BA829	Very Good	894
91854	10 Downing Street	1	Hyderabad	10, Ground Floor, My Home Tycoon, Begumpet, Hyderabad	Begumpet	Begumpet, Hyderabad	78.4573740140	17.4359685294	North Indian, Chinese, Continental	1800	Rs.	0	1	0	0	3	4.2	5BA829	Very Good	2315
92355	Ohri's Jiva Imperia	1	Hyderabad	Block 3, White House Building, Beside Lifestyle, Begumpet, Hyderabad	Begumpet	Begumpet, Hyderabad	78.4576516226	17.4355462992	Continental, Gujarati, North Indian, Italian, Rajasthani	1100	Rs.	0	0	0	0	3	4.2	5BA829	Very Good	1031
92458	Ohri's De Thali	1	Hyderabad	Ground Floor, Block 3, White House Building,  Greenlands Road, Kundan Bagh Colony, Begumpet, Hyderabad	Begumpet	Begumpet, Hyderabad	78.4578504413	17.4356406613	North Indian, Rajasthani, Gujarati	900	Rs.	0	1	0	0	2	4.3	5BA829	Very Good	811
90185	Club8	1	Hyderabad	1st Floor, Lifestyle Building, Begumpet, Hyderabad	Begumpet	Begumpet, Hyderabad	78.4573404863	17.4364931170	Finger Food, North Indian, Chinese	800	Rs.	0	0	0	0	2	3.8	9ACD32	Good	1001
18550292	Flechazo	1	Hyderabad	2nd Floor, Sun Towers, Sector 1, Huda Techno Enclave, Above Mangatrai Jewellers, Madhapur, Hyderabad	Madhapur	Madhapur, Hyderabad	78.3841379732	17.4465809006	Asian, Mediterranean, North Indian, Momos	1300	Rs.	0	0	0	0	3	4.7	3F7E00	Excellent	6443
18611461	Mehfil	1	Hyderabad	Hitech City Road, Patrika Nagar, Hitech City, Hyderabad	Hitech City	Hitech City, Hyderabad	78.3815808222	17.4512945042	Biryani, North Indian, Chinese	500	Rs.	0	1	0	0	2	4.0	5BA829	Very Good	1580
18313013	The Grand Trunk Road	1	Hyderabad	16, Image Garden Road, Madhapur, Hyderabad	Madhapur	Madhapur, Hyderabad	78.3857436106	17.4519879249	North Indian, Chinese	1100	Rs.	0	1	0	0	3	4.1	5BA829	Very Good	2112
90297	Ohri's Nautanki Gali	1	Hyderabad	Ohri&#039;s Cyber Pearl, Block 1, Madhapur, Cyberabad, Hitech City, Hyderabad	Hitech City	Hitech City, Hyderabad	78.3770257607	17.4446864050	Continental, Chinese, Mughlai	1100	Rs.	0	0	0	0	3	4.1	5BA829	Very Good	3720
18172961	Ohri's 100 Degrees	1	Hyderabad	Ohri&#039;s, Ground Floor, Shilparamam Complex, Opposite Cyber Tower, Hitech City, Hyderabad	Hitech City	Hitech City, Hyderabad	78.3793562651	17.4503106611	Continental, Italian, European	1000	Rs.	0	1	0	0	3	4.3	5BA829	Very Good	1898
90168	Paradise	1	Hyderabad	Beside Shilpa Kalavedika, Opposite Cyber Tower, Hitech City, Hyderabad	Hitech City	Hitech City, Hyderabad	78.3790816739	17.4503826264	Biryani, North Indian, Chinese	800	Rs.	0	1	0	0	2	4.0	5BA829	Very Good	5032
18280329	Pine & Dine	1	Hyderabad	Plot 73, Jubilee Enclave, Hitech City, Hyderabad, Telengana	Hitech City	Hitech City, Hyderabad	78.3755750000	17.4558830000	Chinese, Continental, European, North Indian, South Indian	1200	Rs.	1	1	0	0	3	3.9	9ACD32	Good	2000
18307251	Churrolto	1	Hyderabad	Ground Floor, Shop 3, Opposite IndusInd Bank, Madhapur Main Road, Madhapur, Hyderabad	Madhapur	Madhapur, Hyderabad	78.3932380378	17.4408241065	Desserts, Cafe, Italian	1200	Rs.	0	0	0	0	3	4.9	3F7E00	Excellent	1591
18427281	Your Friend Bawarchi	1	Hyderabad	23, Near Madhapur Police Station, Gutallabegumpet, Madhapur, Hyderabad	Madhapur	Madhapur, Hyderabad	78.3952416480	17.4402608278	North Indian, Chinese, Biryani, Hyderabadi	700	Rs.	0	1	0	0	2	3.7	9ACD32	Good	1138
18613825	Kodi Kura Chitti Gaare	1	Hyderabad	Plot 5, Parkview Building, Ground Floor, Opposite Botanical Garden Road, Whitefields, Kondapur, Hyderabad	Kondapur	Kondapur, Hyderabad	78.3640227467	17.4539974868	Biryani, South Indian, Hyderabadi, Andhra	750	Rs.	0	1	0	0	2	4.0	5BA829	Very Good	2193
18470497	84 Anjuna Shack	1	Hyderabad	Before Hitex Main Gate, Izzath Nagar, Kondapur, Hyderabad	Kondapur	Kondapur, Hyderabad	78.3758476004	17.4684466168	Cafe, Italian, French, Goan, Continental	850	Rs.	0	1	0	0	2	4.2	5BA829	Very Good	1613
18385326	Dhaba Estd 1986 Delhi	1	Hyderabad	13, Ground Floor, Western Pearl Building, Kondapur, Hyderabad	Kondapur	Kondapur, Hyderabad	78.3731368929	17.4580088680	North Indian	1100	Rs.	1	1	0	0	3	4.7	3F7E00	Excellent	2269
18280329	Pine & Dine	1	Hyderabad	Plot 73, Jubilee Enclave, Hitech City, Hyderabad, Telengana	Hitech City	Hitech City, Hyderabad	78.3755750000	17.4558830000	Chinese, Continental, European, North Indian, South Indian	1200	Rs.	1	1	0	0	3	3.9	9ACD32	Good	2000
18530150	Glocal Junction	1	Hyderabad	First Floor, Signature Towers, Opposite Botanical Garden, Kondapur Junction, Kondapur, Hyderabad	Kondapur	Kondapur, Hyderabad	78.3641528338	17.4547993223	Continental, European, North Indian, Salad	1300	Rs.	0	1	0	0	3	4.3	5BA829	Very Good	1213
18586521	Pakka Local	1	Hyderabad	Opposite Harsha Toyota, Main Road, Kondapur, Hyderabad	Kondapur	Kondapur, Hyderabad	78.3668206260	17.4620099265	North Indian, South Indian, Chinese	800	Rs.	0	1	0	0	2	4.1	5BA829	Very Good	1642
92577	Heart Cup Coffee	1	Hyderabad	B 7 & 8, Jubilee Garden, Behind TCS Building, E Park, Kondapur, Hyderabad	Kondapur	Kondapur, Hyderabad	78.3685187995	17.4599332889	Continental, North Indian, Chinese	1800	Rs.	0	1	0	0	3	4.3	5BA829	Very Good	2780
94243	Punjabi Affair	1	Hyderabad	1st Floor, Besides Bajaj Electronics, Kondapur Main Road, Kondapur, Hyderabad	Kondapur	Kondapur, Hyderabad	78.3673547208	17.4629486113	North Indian, Chinese	800	Rs.	0	1	0	0	2	4.4	5BA829	Very Good	3015
18744236	Sound Garden	1	Hyderabad	Asian cookery llp opp. E park HSBC lane near kothaguda junction	Kondapur	Kondapur, Hyderabad	78.3668451000	17.4574664000	Chinese, Continental, Indian	1600	Rs.	0	0	0	0	3	4.2	5BA829	Very Good	435
18736120	Chandni Chowk	1	Nainital	Near UCO Bank, Mall Road, Tallital	Tallital	Tallital, Nainital	79.4635594636	29.3828294854	North Indian	500	Rs.	0	0	0	0	2	3.3	CDD614	Average	18
18736113	Domino's	1	Nainital	Mall Road, Tallital	Tallital	Tallital, Nainital	79.4626029208	29.3855557601	Pizza	400	Rs.	0	0	0	0	2	3.4	CDD614	Average	44
18736105	Zooby's Kitchen	1	Nainital	Mall Road, Mallital	Mall Road	Mall Road, Nainital	79.4603357837	29.3887084718		1200	Rs.	0	0	0	0	3	3.5	9ACD32	Good	52
18736139	Simz Cafe	1	Nainital	156, Anand Complex, Thandi Sadak, Tallital, Nainital	Tallital	Tallital, Nainital	79.4609825313	29.3800365265	Desserts, Cafe	300	Rs.	0	0	0	0	1	3.4	CDD614	Average	23
18736116	Sher E Punjab	1	Nainital	Near UCO Bank, Mall Road, Tallital	Tallital	Tallital, Nainital	79.4635460526	29.3831423738	North Indian	350	Rs.	0	0	0	0	2	3.3	CDD614	Average	20
18735775	Dilli Darbaar Dlx	1	Nainital	Near Hina Travels, Mall Road	Mall Road	Mall Road, Nainital	79.4602231309	29.3887750773	North Indian, Chinese, Mughlai	800	Rs.	0	0	0	0	3	3.2	CDD614	Average	9
18736015	The Indian Feast	1	Nainital	Shop 118, Main Bazar, Tallital, Nainital	Tallital	Tallital, Nainital	79.4639862701	29.3786350516	North Indian	400	Rs.	0	0	0	0	2	3.2	CDD614	Average	13
18736140	Sweet Home Cuisine Restaurant	1	Nainital	Near SBI ATM, Mall Road, Tallital, Nainital	Tallital	Tallital, Nainital	79.4641237333	29.3811437861	North Indian	350	Rs.	0	0	0	0	2	3.2	CDD614	Average	5
18735700	Cafe Coffee Day	1	Nainital	1 Bank House, Mall Road	Mall Road	Mall Road, Nainital	79.4591371715	29.3899491387	Cafe	350	Rs.	0	0	0	0	2	3.2	CDD614	Average	8
18736120	Chandni Chowk	1	Nainital	Near UCO Bank, Mall Road, Tallital	Tallital	Tallital, Nainital	79.4635594636	29.3828294854	North Indian	500	Rs.	0	0	0	0	2	3.3	CDD614	Average	18
18736113	Domino's	1	Nainital	Mall Road, Tallital	Tallital	Tallital, Nainital	79.4626029208	29.3855557601	Pizza	400	Rs.	0	0	0	0	2	3.4	CDD614	Average	44
18736105	Zooby's Kitchen	1	Nainital	Mall Road, Mallital	Mall Road	Mall Road, Nainital	79.4603357837	29.3887084718		1200	Rs.	0	0	0	0	3	3.5	9ACD32	Good	52
18736139	Simz Cafe	1	Nainital	156, Anand Complex, Thandi Sadak, Tallital, Nainital	Tallital	Tallital, Nainital	79.4609825313	29.3800365265	Desserts, Cafe	300	Rs.	0	0	0	0	1	3.4	CDD614	Average	23
18736116	Sher E Punjab	1	Nainital	Near UCO Bank, Mall Road, Tallital	Tallital	Tallital, Nainital	79.4635460526	29.3831423738	North Indian	350	Rs.	0	0	0	0	2	3.3	CDD614	Average	20
18735775	Dilli Darbaar Dlx	1	Nainital	Near Hina Travels, Mall Road	Mall Road	Mall Road, Nainital	79.4602231309	29.3887750773	North Indian, Chinese, Mughlai	800	Rs.	0	0	0	0	3	3.2	CDD614	Average	9
18736015	The Indian Feast	1	Nainital	Shop 118, Main Bazar, Tallital, Nainital	Tallital	Tallital, Nainital	79.4639862701	29.3786350516	North Indian	400	Rs.	0	0	0	0	2	3.2	CDD614	Average	13
18736140	Sweet Home Cuisine Restaurant	1	Nainital	Near SBI ATM, Mall Road, Tallital, Nainital	Tallital	Tallital, Nainital	79.4641237333	29.3811437861	North Indian	350	Rs.	0	0	0	0	2	3.2	CDD614	Average	5
18735700	Cafe Coffee Day	1	Nainital	1 Bank House, Mall Road	Mall Road	Mall Road, Nainital	79.4591371715	29.3899491387	Cafe	350	Rs.	0	0	0	0	2	3.2	CDD614	Average	8
18736120	Chandni Chowk	1	Nainital	Near UCO Bank, Mall Road, Tallital	Tallital	Tallital, Nainital	79.4635594636	29.3828294854	North Indian	500	Rs.	0	0	0	0	2	3.3	CDD614	Average	18
18736113	Domino's	1	Nainital	Mall Road, Tallital	Tallital	Tallital, Nainital	79.4626029208	29.3855557601	Pizza	400	Rs.	0	0	0	0	2	3.4	CDD614	Average	44
18736105	Zooby's Kitchen	1	Nainital	Mall Road, Mallital	Mall Road	Mall Road, Nainital	79.4603357837	29.3887084718		1200	Rs.	0	0	0	0	3	3.5	9ACD32	Good	52
18736139	Simz Cafe	1	Nainital	156, Anand Complex, Thandi Sadak, Tallital, Nainital	Tallital	Tallital, Nainital	79.4609825313	29.3800365265	Desserts, Cafe	300	Rs.	0	0	0	0	1	3.4	CDD614	Average	23
18736116	Sher E Punjab	1	Nainital	Near UCO Bank, Mall Road, Tallital	Tallital	Tallital, Nainital	79.4635460526	29.3831423738	North Indian	350	Rs.	0	0	0	0	2	3.3	CDD614	Average	20
18735775	Dilli Darbaar Dlx	1	Nainital	Near Hina Travels, Mall Road	Mall Road	Mall Road, Nainital	79.4602231309	29.3887750773	North Indian, Chinese, Mughlai	800	Rs.	0	0	0	0	3	3.2	CDD614	Average	9
18736015	The Indian Feast	1	Nainital	Shop 118, Main Bazar, Tallital, Nainital	Tallital	Tallital, Nainital	79.4639862701	29.3786350516	North Indian	400	Rs.	0	0	0	0	2	3.2	CDD614	Average	13
18736140	Sweet Home Cuisine Restaurant	1	Nainital	Near SBI ATM, Mall Road, Tallital, Nainital	Tallital	Tallital, Nainital	79.4641237333	29.3811437861	North Indian	350	Rs.	0	0	0	0	2	3.2	CDD614	Average	5
18735700	Cafe Coffee Day	1	Nainital	1 Bank House, Mall Road	Mall Road	Mall Road, Nainital	79.4591371715	29.3899491387	Cafe	350	Rs.	0	0	0	0	2	3.2	CDD614	Average	8
18736120	Chandni Chowk	1	Nainital	Near UCO Bank, Mall Road, Tallital	Tallital	Tallital, Nainital	79.4635594636	29.3828294854	North Indian	500	Rs.	0	0	0	0	2	3.3	CDD614	Average	18
18735975	Pots & Stones Cafe	1	Nainital	Mallital, Mall Road, Nainital	Mall Road	Mall Road, Nainital	79.4551312923	29.3917787078		1100	Rs.	0	0	0	0	3	3.4	CDD614	Average	48
18735977	The Sakley's 	1	Nainital	Mallital, Mall Road, Nainital	Mall Road	Mall Road, Nainital	79.4552124292	29.3916773418	Chinese, Desserts, North Indian	1500	Rs.	0	0	0	0	4	3.6	9ACD32	Good	34
18736113	Domino's	1	Nainital	Mall Road, Tallital	Tallital	Tallital, Nainital	79.4626029208	29.3855557601	Pizza	400	Rs.	0	0	0	0	2	3.4	CDD614	Average	44
18736105	Zooby's Kitchen	1	Nainital	Mall Road, Mallital	Mall Road	Mall Road, Nainital	79.4603357837	29.3887084718		1200	Rs.	0	0	0	0	3	3.5	9ACD32	Good	52
18735994	Anupam Restaurant	1	Nainital	Bara Bazar, Mallital, Mall Road, Nainital	Mall Road	Mall Road, Nainital	79.4524215907	29.3925239052	North Indian	700	Rs.	0	0	0	0	2	3.5	9ACD32	Good	26
18736139	Simz Cafe	1	Nainital	156, Anand Complex, Thandi Sadak, Tallital, Nainital	Tallital	Tallital, Nainital	79.4609825313	29.3800365265	Desserts, Cafe	300	Rs.	0	0	0	0	1	3.4	CDD614	Average	23
18735967	Machan	1	Nainital	Mallital, Mall Road, Nainital	Mall Road	Mall Road, Nainital	79.4569129497	29.3910571669	Chinese, North Indian, Thai	700	Rs.	0	0	0	0	2	3.3	CDD614	Average	29
18736116	Sher E Punjab	1	Nainital	Near UCO Bank, Mall Road, Tallital	Tallital	Tallital, Nainital	79.4635460526	29.3831423738	North Indian	350	Rs.	0	0	0	0	2	3.3	CDD614	Average	20
18742897	Glenary's Restaurant  & Bar	1	Darjeeling	Nehru Road, Chauk Bazaar, Darjeeling	Chauk Bazaar	Chauk Bazaar, Darjeeling	88.2670680061	27.0431529223	Beverages, Cafe, Chinese, Continental, North Indian, Momos	1000	Rs.	0	0	0	0	3	4.1	5BA829	Very Good	179
18742942	Keventers	1	Darjeeling	Nehru Road, Mall Chowrasta, Chauk Bazaar, Darjeeling	Chauk Bazaar	Chauk Bazaar, Darjeeling	88.2664638385	27.0421152182	European, Desserts, Beverages, Ice Cream	400	Rs.	0	0	0	0	2	4.1	5BA829	Very Good	95
18743090	Kunga Restaurant	1	Darjeeling	near Ramada Hotel, Gandhi Road, Chauk Bazaar, Darjeeling	Chauk Bazaar	Chauk Bazaar, Darjeeling	88.2664443925	27.0416326452	Tibetan, Beverages	250	Rs.	0	0	0	0	1	3.6	9ACD32	Good	50
18742898	Glenary's Bakery 	1	Darjeeling	Nehru Road, Chauk Bazaar, Darjeeling	Chauk Bazaar	Chauk Bazaar, Darjeeling	88.2670153677	27.0432577373	Bakery	250	Rs.	0	0	0	0	1	4.0	5BA829	Very Good	64
18743079	Chai Rasa  Cafe	1	Darjeeling	Shop 1, Auck Land Villa, Ramada Hotel, Gandhi Road, Chauk Bazaar, Darjeeling	Chauk Bazaar	Chauk Bazaar, Darjeeling	88.2664698735	27.0412289068	Tea	150	Rs.	0	0	0	0	1	3.3	CDD614	Average	11
18874315	Himalayan Java Coffee	1	Darjeeling	nehru road himalayan java coffee	Chauk Bazaar	Chauk Bazaar, Darjeeling	0.0000000000	0.0000000000	Coffee, Bakery, Tea, Beverages	500	Rs.	0	0	0	0	2	3.2	CDD614	Average	8
18743552	Park	1	Darjeeling	Lower Club Side near Nehru Road, Chowrasta, Chauk Bazaar, Darjeeling	Chauk Bazaar	Chauk Bazaar, Darjeeling	88.2656303421	27.0402667374	Tibetan, Thai, Indian, Chinese, Bakery, Beverages	800	Rs.	0	0	0	0	3	3.4	CDD614	Average	20
18742866	Hotel Shangri-La	1	Darjeeling	Nehru Road, Chauk Bazaar, Darjeeling	Chauk Bazaar	Chauk Bazaar, Darjeeling	88.2673060521	27.0437280600	Tibetan, North Indian, Chinese	650	Rs.	0	0	0	0	2	3.4	CDD614	Average	14
18742912	Frank Ross Cafè	1	Darjeeling	Nehru Road, Chauk Bazaar, Darjeeling	Chauk Bazaar	Chauk Bazaar, Darjeeling	88.2670867816	27.0428086146	Beverages, Chinese, Sandwich, South Indian	300	Rs.	0	0	0	0	1	3.0	CDD614	Average	19
18742897	Glenary's Restaurant  & Bar	1	Darjeeling	Nehru Road, Chauk Bazaar, Darjeeling	Chauk Bazaar	Chauk Bazaar, Darjeeling	88.2670680061	27.0431529223	Beverages, Cafe, Chinese, Continental, North Indian, Momos	1000	Rs.	0	0	0	0	3	4.1	5BA829	Very Good	179
18742942	Keventers	1	Darjeeling	Nehru Road, Mall Chowrasta, Chauk Bazaar, Darjeeling	Chauk Bazaar	Chauk Bazaar, Darjeeling	88.2664638385	27.0421152182	European, Desserts, Beverages, Ice Cream	400	Rs.	0	0	0	0	2	4.1	5BA829	Very Good	95
18743090	Kunga Restaurant	1	Darjeeling	near Ramada Hotel, Gandhi Road, Chauk Bazaar, Darjeeling	Chauk Bazaar	Chauk Bazaar, Darjeeling	88.2664443925	27.0416326452	Tibetan, Beverages	250	Rs.	0	0	0	0	1	3.6	9ACD32	Good	50
18742898	Glenary's Bakery 	1	Darjeeling	Nehru Road, Chauk Bazaar, Darjeeling	Chauk Bazaar	Chauk Bazaar, Darjeeling	88.2670153677	27.0432577373	Bakery	250	Rs.	0	0	0	0	1	4.0	5BA829	Very Good	64
18743079	Chai Rasa  Cafe	1	Darjeeling	Shop 1, Auck Land Villa, Ramada Hotel, Gandhi Road, Chauk Bazaar, Darjeeling	Chauk Bazaar	Chauk Bazaar, Darjeeling	88.2664698735	27.0412289068	Tea	150	Rs.	0	0	0	0	1	3.3	CDD614	Average	11
18874315	Himalayan Java Coffee	1	Darjeeling	nehru road himalayan java coffee	Chauk Bazaar	Chauk Bazaar, Darjeeling	0.0000000000	0.0000000000	Coffee, Bakery, Tea, Beverages	500	Rs.	0	0	0	0	2	3.2	CDD614	Average	8
18743552	Park	1	Darjeeling	Lower Club Side near Nehru Road, Chowrasta, Chauk Bazaar, Darjeeling	Chauk Bazaar	Chauk Bazaar, Darjeeling	88.2656303421	27.0402667374	Tibetan, Thai, Indian, Chinese, Bakery, Beverages	800	Rs.	0	0	0	0	3	3.4	CDD614	Average	20
18742866	Hotel Shangri-La	1	Darjeeling	Nehru Road, Chauk Bazaar, Darjeeling	Chauk Bazaar	Chauk Bazaar, Darjeeling	88.2673060521	27.0437280600	Tibetan, North Indian, Chinese	650	Rs.	0	0	0	0	2	3.4	CDD614	Average	14
18742912	Frank Ross Cafè	1	Darjeeling	Nehru Road, Chauk Bazaar, Darjeeling	Chauk Bazaar	Chauk Bazaar, Darjeeling	88.2670867816	27.0428086146	Beverages, Chinese, Sandwich, South Indian	300	Rs.	0	0	0	0	1	3.0	CDD614	Average	19
18819895	Red Farm	1	Jammu	Gupta Towers, Opposite Jhelum Resorts, Vidhata Nagar, Trikuta Nagar, Jammu	Trikuta Nagar	Trikuta Nagar, Jammu	74.8725075000	32.7036733000	Continental	1000	Rs.	0	1	0	0	3	3.6	9ACD32	Good	27
18702619	Pirates of Grill	1	Jammu	3rd Floor, Wave Mall, Channi Himmat, Jammu	Channi Himmat	Channi Himmat, Jammu	74.8929197341	32.7094803950	North Indian	1500	Rs.	0	0	0	0	4	4.1	5BA829	Very Good	372
